dt,p_high_vol,pred_range_atr
2026-07-17 04:00:00,0.10146846427193626,1.2569956857855376
2026-07-17 05:00:00,0.1389221758875667,1.2058389373595171
2026-07-17 06:00:00,0.12479649553503266,1.1700180810379663
2026-07-17 07:00:00,0.14716158787091538,1.6476783283148504
2026-07-17 08:00:00,0.45600923770257251,3.5707435194692865
2026-07-17 09:00:00,0.54601235476257226,2.8960123141354464
2026-07-17 10:00:00,0.55950489146538962,3.4792316716628631
2026-07-17 11:00:00,0.35746179213771095,2.0449055273313386
2026-07-17 12:00:00,0.33380959243515784,1.8870748050746977
2026-07-17 13:00:00,0.37593802653686809,2.2930796282020878
2026-07-17 14:00:00,0.47799564774101028,3.425928032816131
2026-07-17 15:00:00,0.58744308224375341,3.4783558212683476
2026-07-17 16:00:00,0.40494204710856707,3.3593646030486752
2026-07-17 17:00:00,0.21486694522037855,1.6970459584863014
2026-07-17 18:00:00,0.18389646960702616,0.91357385735558616
2026-07-17 19:00:00,0.21372634725491338,0.8196395426405283
2026-07-17 20:00:00,0.22798017139160268,0.71034426850765631
2026-07-17 21:00:00,0.20025339764400887,0.32145218116268004
2026-07-17 22:00:00,0.19571873028070766,0.38309262668230071
2026-07-17 23:00:00,0.17605291363220399,0.61567370748677908
2026-07-20 00:00:00,0.095520216645667969,0.80714746677615379
2026-07-20 01:00:00,0.064004808557128048,0.64670008584886718
2026-07-20 02:00:00,0.062132160795454361,0.75667492829450989
2026-07-20 03:00:00,0.068286286434440124,0.78878164797928019
2026-07-20 04:00:00,0.045097693665133276,0.67847429410951665
2026-07-20 05:00:00,0.035135643579571205,0.64057033400835472
2026-07-20 06:00:00,0.03899881143244914,0.64676363635196199
2026-07-20 07:00:00,0.07859650414016886,0.80222984438418787
2026-07-20 08:00:00,0.50929796143230999,1.3655097708055126
2026-07-20 09:00:00,0.6685690431800928,1.4867796897049841
2026-07-20 10:00:00,0.62726865702895362,1.40156020053366
2026-07-20 11:00:00,0.38753970349407268,1.1318678599996268
2026-07-20 12:00:00,0.38634753804903377,1.1235520506981298
2026-07-20 13:00:00,0.38627887834564784,1.139294792766735
2026-07-20 14:00:00,0.5744828026457619,1.4906294193579952
2026-07-20 15:00:00,0.58282331546717026,1.4048002148452445
2026-07-20 16:00:00,0.66714324079198706,1.4500463030290298
2026-07-20 17:00:00,0.48344549381472124,1.1713666665235447
2026-07-20 18:00:00,0.27953879603657994,1.0003031312284834
2026-07-20 19:00:00,0.12296912714517176,0.80924895562427612
2026-07-20 20:00:00,0.08113087729597411,0.75682805116648877
2026-07-20 21:00:00,0.068866470622404058,0.59051374879549767
2026-07-20 22:00:00,0.066673096165346418,0.5641659624552795
2026-07-20 23:00:00,0.072582055731429979,0.66140158051159648
2026-07-21 00:00:00,0.053755663574924929,0.69755433390454691
2026-07-21 01:00:00,0.05106212329013312,0.62798590945998523
2026-07-21 02:00:00,0.065949570682497682,0.76086365636705133
2026-07-21 03:00:00,0.062992725731025961,0.79461710053018064
2026-07-21 04:00:00,0.054115294324804705,0.71067166111914171
2026-07-21 05:00:00,0.03284818104276746,0.67821135506710262
2026-07-21 06:00:00,0.046553161106281708,0.68911213934613846
2026-07-21 07:00:00,0.10476171327294367,0.85822640310178533
2026-07-21 08:00:00,0.61579692250196294,1.5560355038530205
2026-07-21 09:00:00,0.72805428457349064,1.6060247275624893
2026-07-21 10:00:00,0.6712917553204979,1.5372351529248767
2026-07-21 11:00:00,0.46205659210384437,1.2816917885818313
2026-07-21 12:00:00,0.46890768434267238,1.2139675351392332
2026-07-21 13:00:00,0.56218182848123299,1.34848171823909
2026-07-21 14:00:00,0.79535113740447805,1.8805717475692827
2026-07-21 15:00:00,0.78673997693104847,1.7930742363083747
2026-07-21 16:00:00,0.80771155171000386,1.7324567942092262
2026-07-21 17:00:00,0.56593954531367907,1.2764496072961864
2026-07-21 18:00:00,0.19767406642292021,0.96001361144017983
2026-07-21 19:00:00,0.10975437272229546,0.86375972701320269
2026-07-21 20:00:00,0.1053597072203231,0.82750449190889219
2026-07-21 21:00:00,0.075463602374205033,0.65562861154015029
2026-07-21 22:00:00,0.061281189528867561,0.6361450043569512
2026-07-21 23:00:00,0.078457733089581386,0.6648982594087629
2026-07-22 00:00:00,0.066724088306562526,0.60323639750891
2026-07-22 01:00:00,0.06252487713378764,0.65259962858905507
2026-07-22 02:00:00,0.07084061000418064,0.78284142664134038
2026-07-22 03:00:00,0.086685723455464159,0.80975077108883942
2026-07-22 04:00:00,0.067016468045317246,0.73293929477627939
2026-07-22 05:00:00,0.048626014137109756,0.69269501377241161
2026-07-22 06:00:00,0.053147232782769685,0.70212900141719425
2026-07-22 07:00:00,0.11689901094075274,0.87806846505947733
2026-07-22 08:00:00,0.6988747761437043,1.6222294544427678
2026-07-22 09:00:00,0.89000708864463574,1.7701699673594626
2026-07-22 10:00:00,0.74258084967454019,1.6180980221631329
2026-07-22 11:00:00,0.61685916895679049,1.476272256125321
2026-07-22 12:00:00,0.54761656323639796,1.3603233895623079
2026-07-22 13:00:00,0.57249063180492654,1.4390406779640765
2026-07-22 14:00:00,0.73679733148145188,1.8731496745417846
2026-07-22 15:00:00,0.89589514132734382,2.0353894726725859
2026-07-22 16:00:00,0.82074312996400378,1.7177781435413537
