dt,p_high_vol,pred_range_atr
2026-07-17 04:00:00,0.39816737489701093,4.3955191589073035
2026-07-17 05:00:00,0.44114775489879549,4.2623346401552
2026-07-17 06:00:00,0.3864891988000364,4.3866689389340889
2026-07-17 07:00:00,0.47547990081066926,3.7075079603276087
2026-07-17 08:00:00,0.67740385546061188,2.984326791326934
2026-07-17 09:00:00,0.81762554655661024,2.848642158956098
2026-07-17 10:00:00,0.74197996339851902,2.9208931105822953
2026-07-17 11:00:00,0.47798389288629173,2.8598679253556507
2026-07-17 12:00:00,0.34996518731049303,3.2756412791477434
2026-07-17 13:00:00,0.4623482089951248,2.8293962026507349
2026-07-17 14:00:00,0.82082745914367106,3.4911726150596016
2026-07-17 15:00:00,0.84958524320477968,3.3420651202445861
2026-07-17 16:00:00,0.8253495008842171,3.2929697894795558
2026-07-17 17:00:00,0.59358486226511065,3.8323386714424705
2026-07-17 18:00:00,0.18736085043848594,4.4239413802921685
2026-07-17 19:00:00,0.1668555963411173,4.4195481555620146
2026-07-17 20:00:00,0.17183234750090398,4.3321933359286682
2026-07-17 21:00:00,0.15896907744249031,4.2774819555199333
2026-07-17 22:00:00,0.22813379231267292,4.2405467093938638
2026-07-17 23:00:00,0.21449573077025319,1.3047023354469882
2026-07-20 00:00:00,0.44796427063844613,1.7142972520403299
2026-07-20 01:00:00,0.23241425727525003,1.3473299297782437
2026-07-20 02:00:00,0.30850816414698512,1.5070833618010653
2026-07-20 03:00:00,0.36834211138617079,1.442671593596895
2026-07-20 04:00:00,0.18531262146177899,1.2075313187989059
2026-07-20 05:00:00,0.17439938400202076,1.2022133931958006
2026-07-20 06:00:00,0.099995946196472424,1.1031703297539133
2026-07-20 07:00:00,0.13530339125627278,1.0626581503854919
2026-07-20 08:00:00,0.40228642601875408,2.3820524665219751
2026-07-20 09:00:00,0.41743992438407723,1.2014109468757757
2026-07-20 10:00:00,0.34741230799766576,1.3978043380650371
2026-07-20 11:00:00,0.18116532101705596,1.1658255709699956
2026-07-20 12:00:00,0.09353380239756022,0.77862183148266084
2026-07-20 13:00:00,0.16467880933029122,6.9533872892875195
2026-07-20 14:00:00,0.46066183006321099,1.5667881199954168
2026-07-20 15:00:00,0.36023274988333792,1.2742941502050364
2026-07-20 16:00:00,0.39138359973561088,1.2634173121326926
2026-07-20 17:00:00,0.1698994653027607,1.054949003295959
2026-07-20 18:00:00,0.073375347780718636,0.76421290884179893
2026-07-20 19:00:00,0.069647502553339624,0.73155916059682091
2026-07-20 20:00:00,0.075564207269337727,0.79437051615558496
2026-07-20 21:00:00,0.059730258877743969,0.63854866067828464
2026-07-20 22:00:00,0.054830413736899467,0.81208241473680975
2026-07-20 23:00:00,0.064191670579056059,0.61916029988231813
2026-07-21 00:00:00,0.13384497788026858,0.85434899844367218
2026-07-21 01:00:00,0.23733524524050098,1.0432957796299749
2026-07-21 02:00:00,0.36687237885225954,1.2134673824090578
2026-07-21 03:00:00,0.29731168618781412,1.119976800077185
2026-07-21 04:00:00,0.11440926890971787,0.85704048854749815
2026-07-21 05:00:00,0.10287696510872298,0.79351511890341386
2026-07-21 06:00:00,0.1076169949655946,0.80174799316881384
2026-07-21 07:00:00,0.13244497942482214,0.83100504086405313
2026-07-21 08:00:00,0.31818813384429001,1.168924246204049
2026-07-21 09:00:00,0.39221731149173461,1.2524406750465833
2026-07-21 10:00:00,0.34877269316679221,1.2719883205430305
2026-07-21 11:00:00,0.246169142956772,1.0022008354400342
2026-07-21 12:00:00,0.14829055131081045,0.95559455515334235
2026-07-21 13:00:00,0.21541006324304801,0.99123010403611622
2026-07-21 14:00:00,0.71101280698658142,1.8123863450858728
2026-07-21 15:00:00,0.64647322912281013,1.5943064409583056
2026-07-21 16:00:00,0.81299111282522341,1.8262403775066571
2026-07-21 17:00:00,0.48391699929874216,1.3477850414780355
