dt,ema_stack,rsi_momentum,macd_hist,market_structure,bb_squeeze,session_filter,mtf_daily_trend,candle_momentum,rsi14,log_atr14,adx14,bb_bandwidth,macd_hist_raw,ret1,ret3,rv20,hour_sin,hour_cos,dow_sin,dow_cos
2026-06-24 04:00:00,,,,,,,0,,,,,,0,,,,0.8660254037844386,0.50000000000000011,0.97492791218182362,-0.22252093395631434
2026-06-24 05:00:00,,,,,,,0,,,,,,-12.074301994300914,-0.0064237068801809016,,,0.96592582628906831,0.25881904510252074,0.97492791218182362,-0.22252093395631434
2026-06-24 06:00:00,,,,,,,0,,,,,,-12.121367066825623,0.0036548940563871923,,,1,6.123233995736766e-17,0.97492791218182362,-0.22252093395631434
2026-06-24 07:00:00,,,,,,-0.29999999999999999,0,,,,,,-8.9586452055081018,0.0013294446779354985,-0.0014393681458582108,,0.96592582628906831,-0.25881904510252063,0.97492791218182362,-0.22252093395631434
2026-06-24 08:00:00,,,,,,0.29999999999999999,0,,,,,,-4.2102653403096113,0.0011787421342468463,0.0061630808685695371,,0.86602540378443871,-0.49999999999999978,0.97492791218182362,-0.22252093395631434
2026-06-24 09:00:00,,,,,,0.29999999999999999,0,,,,,,-0.68569520842625487,0.00012862911842326241,0.0026368159306056072,,0.70710678118654757,-0.70710678118654746,0.97492791218182362,-0.22252093395631434
2026-06-24 10:00:00,,,,,,-0.29999999999999999,0,,,,,,-1.7489930981646129,-0.0018023150391943688,-0.00049494378652426008,,0.49999999999999994,-0.86602540378443871,0.97492791218182362,-0.22252093395631434
2026-06-24 11:00:00,,,,,,-0.14999999999999999,0,,,,,,0.88125006877237944,0.0016533745474163197,-2.031137335478661e-05,,0.25881904510252102,-0.9659258262890682,0.97492791218182362,-0.22252093395631434
2026-06-24 12:00:00,,,,,,-0.29999999999999999,0,,,,,,1.9341643415257792,-0.00033858364016481346,-0.00048752413194286248,,1.2246467991473532e-16,-1,0.97492791218182362,-0.22252093395631434
2026-06-24 13:00:00,,,,,,0.29999999999999999,0,,,,,,1.6006019452974627,-0.00051825494899482294,0.00079653595825668333,,-0.25881904510252079,-0.96592582628906831,0.97492791218182362,-0.22252093395631434
2026-06-24 14:00:00,,,,0,,0.29999999999999999,0,,,,,,5.6959631939676516,0.0022844002387287787,0.0014275616495691423,,-0.49999999999999972,-0.86602540378443882,0.97492791218182362,-0.22252093395631434
2026-06-24 15:00:00,,,,0,,-0.29999999999999999,0,,,,,,1.7267426316535843,-0.0033454586507204453,-0.0015793133609864896,,-0.70710678118654713,-0.70710678118654791,0.97492791218182362,-0.22252093395631434
2026-06-24 16:00:00,,,,0,,-0.29999999999999999,0,,,,,,-5.7018389966778003,-0.0026150731330609744,-0.0036761315450526411,,-0.86602540378443837,-0.50000000000000044,0.97492791218182362,-0.22252093395631434
2026-06-24 17:00:00,,,,0,,0.14999999999999999,0,,,,,,3.0939324765103207,0.0069437545696899861,0.00098322278590856627,,-0.96592582628906831,-0.25881904510252063,0.97492791218182362,-0.22252093395631434
2026-06-24 18:00:00,,,-0.0031673708106813143,0,,-0.14999999999999999,0,-0.045098681441652196,20.729340401896494,4.9227729993186244,,,-0.043514451308224622,-0.0045389927999828217,-0.00021031136335381007,,-1,-1.8369701987210297e-16,0.97492791218182362,-0.22252093395631434
2026-06-24 19:00:00,,,-0.66840164180705308,-1,,-0.14999999999999999,0,-0.50459770364324541,18.918274326897816,4.9586799416994278,,,-11.504221245755385,-0.0050982950063325205,-0.0026935332366253562,,-0.96592582628906842,0.2588190451025203,0.97492791218182362,-0.22252093395631434
2026-06-24 20:00:00,,,-0.96931689953913847,0.5,,-0.14999999999999999,0,-0.99714106902706601,16.641219418614682,5.0324312384773,,,-31.900759346893572,-0.0074611631597676364,-0.017098450966082979,,-0.8660254037844386,0.50000000000000011,0.97492791218182362,-0.22252093395631434
2026-06-24 21:00:00,,,-0.99348210559499861,0.5,,-0.14999999999999999,0,-0.98855793013443305,16.227292629724829,5.0707303243955693,,,-45.581701946407989,-0.001474852996935283,-0.01403431116303544,,-0.70710678118654768,0.70710678118654735,0.97492791218182362,-0.22252093395631434
2026-06-24 22:00:00,,,-0.98496883227158338,0.5,,-0.14999999999999999,0,-0.4987106342547668,24.253496908684255,5.1152861478910783,,,-40.664736523860128,0.005821419099673264,-0.0031145970570296555,,-0.50000000000000044,0.86602540378443837,0.97492791218182362,-0.22252093395631434
2026-06-24 23:00:00,,,0.07465017482466739,0.5,,0.14999999999999999,0,0.99802799488759186,43.837128327103621,5.3101152157918099,,0.022687293816988641,1.513537702960015,0.019426373841675115,0.023772939944413096,,-0.25881904510252157,0.96592582628906809,0.97492791218182362,-0.22252093395631434
2026-06-25 01:00:00,,,0.8685070153945873,0.5,,0.10000000000000001,0.53333333333333333,0.99853777097980267,43.129391281539952,5.2806828119630209,,0.024447359962695644,26.075506690471897,-0.0011345138415848055,0.024113279099763574,0.0058475534153488674,0.25881904510252074,0.96592582628906831,0.43388373911755823,-0.90096886790241903
2026-06-25 02:00:00,,,0.97981577431077849,0.5,,0.10000000000000001,0.53333333333333333,0.99593008625589341,44.407654625404739,5.2399510203503574,,0.026260071411384197,43.258593092882606,0.0015001034763280074,0.019791963476418317,0.0056263163519057616,0.49999999999999994,0.86602540378443871,0.43388373911755823,-0.90096886790241903
2026-06-25 03:00:00,,,0.98151770709020947,0.5,,-0.10000000000000001,0.53333333333333333,-0.56190432332656881,41.493392959762289,5.2306085687321717,,0.026879603600077396,43.687577406974,-0.0043588722521672452,-0.0039932826174240432,0.0056957054231482843,0.70710678118654746,0.70710678118654757,0.43388373911755823,-0.90096886790241903
2026-06-25 04:00:00,,,0.98501316596546584,0.5,,-0.10000000000000001,0.53333333333333333,-0.28943123578528523,42.483752838890759,5.1886558238058482,,0.027640024371930704,43.787143394185108,0.0010637439400174031,-0.0017950248358218346,0.0056936813586256473,0.8660254037844386,0.50000000000000011,0.43388373911755823,-0.90096886790241903
2026-06-25 05:00:00,,,0.98370862147256211,0.5,,-0.10000000000000001,0.53333333333333333,-0.51053316492378709,42.500338050680419,5.1545530649261888,,0.028308755912754013,41.590487840668061,1.6822300988650341e-05,-0.0032783060111611917,0.0056908760556700815,0.96592582628906831,0.25881904510252074,0.43388373911755823,-0.90096886790241903
