dt,ema_stack,rsi_momentum,macd_hist,market_structure,bb_squeeze,session_filter,mtf_daily_trend,candle_momentum,rsi14,log_atr14,adx14,bb_bandwidth,macd_hist_raw,ret1,ret3,rv20,hour_sin,hour_cos,dow_sin,dow_cos
2026-04-01 04:00:00,,,,,,,-0.53333333333333333,,,,,,0,,,,0.8660254037844386,0.50000000000000011,0.97492791218182362,-0.22252093395631434
2026-04-01 08:00:00,,,,,,,-0.53333333333333333,,,,,,3.338940170940623,0.011125898643978616,,,0.86602540378443871,-0.49999999999999978,0.97492791218182362,-0.22252093395631434
2026-04-01 12:00:00,,,,,,,-0.53333333333333333,,,,,,4.9887042345439845,-0.00086317972825256106,,,1.2246467991473532e-16,-1,0.97492791218182362,-0.22252093395631434
2026-04-01 16:00:00,,,,,,0.29999999999999999,-0.53333333333333333,,,,,,9.7270228116172657,0.013129171810701834,0.023391890726427889,,-0.86602540378443837,-0.50000000000000044,0.97492791218182362,-0.22252093395631434
2026-04-01 20:00:00,,,,,,0.14999999999999999,-0.53333333333333333,,,,,,10.292587294376851,-0.0060847652111135631,0.0061812268713357099,,-0.8660254037844386,0.50000000000000011,0.97492791218182362,-0.22252093395631434
2026-04-02 00:00:00,,,,,,0.10000000000000001,0,,,,,,11.72960944930955,0.0055394024007426879,0.012583809000330959,,0,1,0.43388373911755823,-0.90096886790241903
2026-04-02 04:00:00,,,,,,-0.10000000000000001,0,,,,,,4.7892634921853414,-0.023644463167340035,-0.02418982597771091,,0.8660254037844386,0.50000000000000011,0.43388373911755823,-0.90096886790241903
2026-04-02 08:00:00,,,,,,-0.29999999999999999,0,,,,,,-3.2358403846978945,-0.011201675231781394,-0.029306735998378741,,0.86602540378443871,-0.49999999999999978,0.43388373911755823,-0.90096886790241903
2026-04-02 12:00:00,,,,,,-0.29999999999999999,0,,,,,,-9.3978677906528905,-0.0041008949960517072,-0.038947033395173136,,1.2246467991473532e-16,-1,0.43388373911755823,-0.90096886790241903
2026-04-02 16:00:00,,,,,,-0.29999999999999999,0,,,,,,-9.1650221991559384,0.012439314363657417,-0.0028632558641756845,,-0.86602540378443837,-0.50000000000000044,0.43388373911755823,-0.90096886790241903
2026-04-02 20:00:00,,,,0,,0.14999999999999999,0,,,,,,-7.5203483503487369,0.003594899034663257,0.011933318402268966,,-0.8660254037844386,0.50000000000000011,0.43388373911755823,-0.90096886790241903
2026-04-06 00:00:00,,,,0,,0.10000000000000001,-0.53333333333333333,,,,,,-9.575581919005705,-0.011610904929083787,0.0044233084692368863,,0,1,0,1
2026-04-06 04:00:00,,,,0,,-0.10000000000000001,-0.53333333333333333,,,,,,-8.030743888356227,0.0079172745915805365,-9.8731302839993873e-05,,0.8660254037844386,0.50000000000000011,0,1
2026-04-06 08:00:00,,,,0,,0.29999999999999999,-0.53333333333333333,,,,,,-4.2812809939064884,0.0078912867133400511,0.0041976563758368002,,0.86602540378443871,-0.49999999999999978,0,1
2026-04-06 12:00:00,,,-0.43045798040792072,0,,0.29999999999999999,-0.53333333333333333,0.68091169445967881,70.497105654127751,4.1670875318575415,,,-2.971213035144737,-0.0042767849351914577,0.01153177636972913,,1.2246467991473532e-16,-1,0,1
2026-04-06 16:00:00,,,-0.4373436822774166,0,,0.29999999999999999,-0.53333333333333333,0.021521400567055107,68.655164890135282,4.1460377422182946,,,-2.9629204777063998,-0.0033226287236853835,0.00029187305446320977,,-0.86602540378443837,-0.50000000000000044,0,1
2026-04-06 20:00:00,,,-0.51033125644488375,0,,-0.14999999999999999,-0.53333333333333333,-0.63557865041652728,67.479934153770614,4.0967120246719766,,,-3.3870747435319983,-0.0020621044201671879,-0.0096615180790440292,,-0.8660254037844386,0.50000000000000011,0,1
2026-04-07 00:00:00,,,-0.50237808001718376,0,,-0.10000000000000001,-0.53333333333333333,-0.34734178832977775,67.751172703754975,4.0465399226881109,,,-3.1601526641504059,0.00094136263810540299,-0.0044433705057471684,,0,1,0.7818314824680298,0.62348980185873359
2026-04-07 04:00:00,,,-0.41850641758610729,0,,-0.10000000000000001,-0.53333333333333333,-0.012554131712243288,68.046703525548082,4.0351625995436091,,,-2.5215452519585053,0.00096837750668221645,-0.00015236427537956843,,0.8660254037844386,0.50000000000000011,0.7818314824680298,0.62348980185873359
2026-04-07 08:00:00,,,-0.07660276388658846,0,,0.29999999999999999,-0.53333333333333333,0.51172162974624857,69.610133444405761,4.0489828802165162,,0.042390177242394245,-0.44009558040688024,0.0050328870162239525,0.006942627161011572,,0.86602540378443871,-0.49999999999999978,0.7818314824680298,0.62348980185873359
2026-04-07 12:00:00,,,-0.18353479123034747,1,,-0.29999999999999999,-0.53333333333333333,-0.060678736273985616,65.014289102074684,4.0593936748031041,,0.042785363392926865,-1.0755726907156298,-0.0067577234716562629,-0.0007564589487500939,0.009171966556887047,1.2246467991473532e-16,-1,0.7818314824680298,0.62348980185873359
2026-04-07 16:00:00,,,-0.17070588131164657,1,,-0.29999999999999999,-0.53333333333333333,-0.040226986086974989,65.457370482568948,4.0628283601606947,,0.041988212461675369,-1.0022710404170745,0.001222513739024933,-0.00050232271640737736,0.0087836148312148664,-0.86602540378443837,-0.50000000000000044,0.7818314824680298,0.62348980185873359
2026-04-07 20:00:00,,,0.36468224670694993,1,,0.14999999999999999,-0.53333333333333333,0.36699275796349229,69.048212592244681,4.0703941954271174,,0.041362594339367904,2.2393736121617822,0.010338901722327876,0.0048036919896965458,0.0091272899760368835,-0.8660254037844386,0.50000000000000011,0.7818314824680298,0.62348980185873359
2026-04-08 00:00:00,,,0.94045128549639401,0.5,,0.10000000000000001,-0.53333333333333333,0.98785780940338574,75.423046058685088,4.1776464041063823,,0.044601308861050161,11.35957581461016,0.023551699083999011,0.03511311454535182,0.010166856572809559,0,1,0.97492791218182362,-0.22252093395631434
2026-04-08 04:00:00,,,0.98574630506623517,0.5,,0.10000000000000001,-0.53333333333333333,0.98072674275263771,73.371027647076346,4.1463929738304541,,0.048211932671986854,15.601462574877877,-0.0029393077416077773,0.03095129306471911,0.010086597179693905,0.8660254037844386,0.50000000000000011,0.97492791218182362,-0.22252093395631434
2026-04-08 08:00:00,,,0.99084512008524894,0.5,,0.29999999999999999,-0.53333333333333333,0.888246276891418,71.926828294150354,4.1347468763484043,,0.048972579742128992,16.811778726233257,-0.0020192786431803,0.018593112699210934,0.010028334019996017,0.86602540378443871,-0.49999999999999978,0.97492791218182362,-0.22252093395631434
2026-04-08 12:00:00,,,0.99261743762423793,0.5,,-0.29999999999999999,-0.53333333333333333,-0.28652718852419212,72.285142137216283,4.1074477220476604,,0.053603668771836699,17.015756489763337,0.0012320574100321835,-0.0037265289747558938,0.0083269214784417386,1.2246467991473532e-16,-1,0.97492791218182362,-0.22252093395631434
2026-04-08 16:00:00,,,0.97634441462471266,0.5,,-0.29999999999999999,-0.53333333333333333,-0.60143634186489481,66.251141443402901,4.1230797686736294,,0.053499092414123435,13.663243537160977,-0.0081921202546286764,-0.008979341487776793,0.0081127508929964877,-0.86602540378443837,-0.50000000000000044,0.97492791218182362,-0.22252093395631434
2026-04-08 20:00:00,,0.10478388005147871,0.8622610325685901,0.5,,-0.14999999999999999,-0.53333333333333333,-0.83581296401943939,60.47838800514787,4.1269829859634584,24.389503403290561,0.05040972720056705,8.0717553308515733,-0.0087724672570121953,-0.015732530101608688,0.0083461607033603561,-0.8660254037844386,0.50000000000000011,0.97492791218182362,-0.22252093395631434
2026-04-09 00:00:00,,0.088371927378471604,0.49009193271873774,0.5,,-0.10000000000000001,-0.53333333333333333,-0.91411536777409019,58.837192737847161,4.0941278501431331,23.153262284286527,0.04975339488372283,3.2163908365540692,-0.0026225961319603641,-0.019587183643601236,0.0079545741103819907,0,1,0.43388373911755823,-0.90096886790241903
2026-04-09 04:00:00,,0.10157017398096073,0.12879855087491032,0.5,,-0.10000000000000001,-0.53333333333333333,-0.59623140052588153,60.157017398096073,4.0621422838121068,22.018305983006467,0.049556444437735978,0.7524816433065098,0.0029721801834696748,-0.0084228832055028846,0.0079430565665962998,0.8660254037844386,0.50000000000000011,0.43388373911755823,-0.90096886790241903
2026-04-09 08:00:00,,0.1071091029611194,-0.1090689102225116,1,,0.29999999999999999,-0.53333333333333333,0.13066597683076556,60.71091029611194,4.0267949615475036,20.969950325306357,0.046911922796028377,-0.6141109970300036,0.0012109460830522778,0.0015605301345615885,0.0074162438626291004,0.86602540378443871,-0.49999999999999978,0.43388373911755823,-0.90096886790241903
2026-04-09 12:00:00,,0.12629955595384984,-0.060769205528777896,1,,0.29999999999999999,-0.53333333333333333,0.61651746597597645,62.629955595384985,4.0018786737184913,20.568988289784791,0.046207827982910732,-0.33282262591208855,0.0041425237386985003,0.008325650005220453,0.0072808356039083715,1.2246467991473532e-16,-1,0.43388373911755823,-0.90096886790241903
2026-04-09 16:00:00,,0.16474250420860898,0.41576627744513883,1,,0.29999999999999999,-0.53333333333333333,0.84344220770312373,66.474250420860898,4.0116881576328041,20.971146708706744,0.047975501975201951,2.4447175246697697,0.0089713225554248766,0.014324792377175655,0.0073389814171784225,-0.86602540378443837,-0.50000000000000044,0.43388373911755823,-0.90096886790241903
2026-04-09 20:00:00,,0.12686122369350969,0.4188308806315153,1,,0.14999999999999999,-0.53333333333333333,0.61759069244812781,62.686122369350969,3.9920752893911104,21.345980674868862,0.047881610375910835,2.4173371017249679,-0.0048836593185725974,0.0082301869755507795,0.0073630793533305391,-0.8660254037844386,0.50000000000000011,0.43388373911755823,-0.90096886790241903
2026-04-10 00:00:00,,0.12263556151363034,0.35652043193047267,1,,0.10000000000000001,0,0.31138168989103099,62.263556151363034,3.9579156561327542,21.377492290539038,0.046696771576600578,1.9520290546329768,-0.00054153785476529492,0.0035461253820869842,0.0073041546782483605,0,1,-0.43388373911755801,-0.90096886790241915
2026-04-10 04:00:00,,0.1148845225301784,0.21283107172530885,0.5,,-0.10000000000000001,0,-0.53079330001506009,61.48845225301784,3.939631653941094,21.008328069075997,0.044370960320530964,1.1109260431836816,-0.00094104210545786771,-0.00636623927879576,0.0072829651339241033,0.8660254037844386,0.50000000000000011,-0.43388373911755801,-0.90096886790241915
